Date,Instrument,Price1
2005-06-22,.RVOL,5.66
2005-06-23,.RVOL,6.82
2005-06-24,.RVOL,7.21
2005-06-27,.RVOL,6.9
2005-06-28,.RVOL,7.57
2005-06-29,.RVOL,7.43
2005-06-30,.RVOL,7.41
2005-07-01,.RVOL,7.43
2005-07-01,.RVOL,7.43
2005-07-05,.RVOL,7.67
2005-07-06,.RVOL,8.19
2005-07-07,.RVOL,8.23
2005-07-08,.RVOL,9.17
2005-07-11,.RVOL,9.23
2005-07-12,.RVOL,9.24
2005-07-13,.RVOL,9.2
2005-07-14,.RVOL,9.22
2005-07-15,.RVOL,9.21
2005-07-18,.RVOL,9.34
2005-07-19,.RVOL,9.51
2005-07-20,.RVOL,9.62
2005-07-21,.RVOL,9.83
2005-07-22,.RVOL,9.98
2005-07-25,.RVOL,9.28
2005-07-26,.RVOL,8.92
2005-07-27,.RVOL,9.02
2005-07-28,.RVOL,8.69
2005-07-29,.RVOL,8.98
2005-08-01,.RVOL,8.66
2005-08-02,.RVOL,8.92
2005-08-03,.RVOL,8.44
2005-08-04,.RVOL,8.3
2005-08-05,.RVOL,8.65
2005-08-08,.RVOL,7.67
2005-08-09,.RVOL,7.78
2005-08-10,.RVOL,7.75
2005-08-11,.RVOL,8.1
2005-08-12,.RVOL,8.27
2005-08-15,.RVOL,8.32
2005-08-16,.RVOL,9.12
2005-08-17,.RVOL,8.78
2005-08-18,.RVOL,8.67
2005-08-19,.RVOL,8.42
2005-08-22,.RVOL,8.26
2005-08-23,.RVOL,8.25
2005-08-24,.RVOL,8.58
2005-08-25,.RVOL,8.49
2005-08-26,.RVOL,8.44
2005-08-29,.RVOL,8.35
2005-08-30,.RVOL,8.45
2005-08-31,.RVOL,8.74
2005-09-01,.RVOL,8.75
2005-09-02,.RVOL,8.44
2005-09-02,.RVOL,8.44
2005-09-06,.RVOL,9.22
2005-09-07,.RVOL,9.19
2005-09-08,.RVOL,8.95
2005-09-09,.RVOL,9.27
2005-09-12,.RVOL,8.97
2005-09-13,.RVOL,9.11
2005-09-14,.RVOL,9.13
2005-09-15,.RVOL,8.09
2005-09-16,.RVOL,8.59
2005-09-19,.RVOL,8.79
2005-09-20,.RVOL,9.11
2005-09-21,.RVOL,9.73
2005-09-22,.RVOL,9.79
2005-09-23,.RVOL,9.49
2005-09-26,.RVOL,9.48
2005-09-27,.RVOL,9.31
2005-09-28,.RVOL,9.08
2005-09-29,.RVOL,9.54
2005-09-30,.RVOL,8.97
2005-10-03,.RVOL,8.95
2005-10-04,.RVOL,9.6
2005-10-05,.RVOL,9.95
2005-10-06,.RVOL,10.06
2005-10-07,.RVOL,10.1
2005-10-10,.RVOL,10.07
2005-10-11,.RVOL,10.1
2005-10-12,.RVOL,10.03
2005-10-13,.RVOL,9.95
2005-10-14,.RVOL,10.36
2005-10-17,.RVOL,9.99
2005-10-18,.RVOL,10.37
2005-10-19,.RVOL,11.22
2005-10-20,.RVOL,12.03
2005-10-21,.RVOL,12.0
2005-10-24,.RVOL,13.13
2005-10-25,.RVOL,13.14
2005-10-26,.RVOL,13.19
2005-10-27,.RVOL,13.64
2005-10-28,.RVOL,14.03
2005-10-31,.RVOL,14.3
2005-11-01,.RVOL,14.31
2005-11-02,.RVOL,14.17
2005-11-03,.RVOL,13.25
2005-11-04,.RVOL,13.15
2005-11-07,.RVOL,13.09
2005-11-08,.RVOL,12.93
2005-11-09,.RVOL,12.92
2005-11-10,.RVOL,13.06
2005-11-11,.RVOL,13.1
2005-11-14,.RVOL,12.77
2005-11-15,.RVOL,12.83
2005-11-16,.RVOL,12.4
2005-11-17,.RVOL,11.74
2005-11-18,.RVOL,10.51
2005-11-21,.RVOL,10.59
2005-11-22,.RVOL,9.3
2005-11-23,.RVOL,9.39
2005-11-23,.RVOL,9.39
2005-11-25,.RVOL,9.34
2005-11-28,.RVOL,9.05
2005-11-29,.RVOL,7.82
2005-11-30,.RVOL,7.67
2005-12-01,.RVOL,8.68
2005-12-02,.RVOL,8.15
2005-12-05,.RVOL,8.05
2005-12-06,.RVOL,8.06
2005-12-07,.RVOL,8.2
2005-12-08,.RVOL,8.12
2005-12-09,.RVOL,8.16
2005-12-12,.RVOL,7.62
2005-12-13,.RVOL,7.78
2005-12-14,.RVOL,7.92
2005-12-15,.RVOL,7.79
2005-12-16,.RVOL,7.77
2005-12-19,.RVOL,7.51
2005-12-20,.RVOL,7.28
2005-12-21,.RVOL,7.12
2005-12-22,.RVOL,7.03
2005-12-23,.RVOL,6.9
2005-12-23,.RVOL,6.9
2005-12-27,.RVOL,7.58
2005-12-28,.RVOL,7.11
2005-12-29,.RVOL,7.2
2005-12-30,.RVOL,7.06
2005-12-30,.RVOL,7.06
2006-01-03,.RVOL,8.13
2006-01-04,.RVOL,8.24
2006-01-05,.RVOL,8.22
2006-01-06,.RVOL,8.81
2006-01-09,.RVOL,8.77
2006-01-10,.RVOL,8.77
2006-01-11,.RVOL,8.76
2006-01-12,.RVOL,8.98
2006-01-13,.RVOL,8.78
2006-01-13,.RVOL,8.78
2006-01-17,.RVOL,8.72
2006-01-18,.RVOL,8.83
2006-01-19,.RVOL,9.0
2006-01-20,.RVOL,10.65
2006-01-23,.RVOL,10.67
2006-01-24,.RVOL,10.68
2006-01-25,.RVOL,10.62
2006-01-26,.RVOL,10.89
2006-01-27,.RVOL,10.71
2006-01-30,.RVOL,10.73
2006-01-31,.RVOL,10.79
2006-02-01,.RVOL,10.64
2006-02-02,.RVOL,9.4
2006-02-03,.RVOL,9.52
2006-02-06,.RVOL,9.53
2006-02-07,.RVOL,9.41
2006-02-08,.RVOL,9.68
2006-02-09,.RVOL,9.68
2006-02-10,.RVOL,9.68
2006-02-13,.RVOL,9.53
2006-02-14,.RVOL,10.1
2006-02-15,.RVOL,10.09
2006-02-16,.RVOL,10.35
2006-02-17,.RVOL,10.21
2006-02-17,.RVOL,10.21
2006-02-21,.RVOL,8.23
2006-02-22,.RVOL,8.53
2006-02-23,.RVOL,8.56
2006-02-24,.RVOL,8.55
2006-02-27,.RVOL,8.28
2006-02-28,.RVOL,8.74
2006-03-01,.RVOL,9.14
2006-03-02,.RVOL,9.0
2006-03-03,.RVOL,9.01
2006-03-06,.RVOL,8.88
2006-03-07,.RVOL,8.67
2006-03-08,.RVOL,8.69
2006-03-09,.RVOL,8.37
2006-03-10,.RVOL,8.32
2006-03-13,.RVOL,8.35
2006-03-14,.RVOL,9.05
2006-03-15,.RVOL,9.13
2006-03-16,.RVOL,8.51
2006-03-17,.RVOL,8.47
2006-03-20,.RVOL,8.02
2006-03-21,.RVOL,8.31
2006-03-22,.RVOL,8.53
2006-03-23,.RVOL,8.25
2006-03-24,.RVOL,8.18
2006-03-27,.RVOL,8.17
2006-03-28,.RVOL,8.38
2006-03-29,.RVOL,7.88
2006-03-30,.RVOL,7.41
2006-03-31,.RVOL,7.49
2006-04-03,.RVOL,7.49
2006-04-04,.RVOL,7.36
2006-04-05,.RVOL,7.45
2006-04-06,.RVOL,7.45
2006-04-07,.RVOL,8.09
2006-04-10,.RVOL,7.7
2006-04-11,.RVOL,8.17
2006-04-12,.RVOL,7.35
2006-04-13,.RVOL,7.17
2006-04-13,.RVOL,7.17
2006-04-17,.RVOL,7.19
2006-04-18,.RVOL,9.26
2006-04-19,.RVOL,9.28
2006-04-20,.RVOL,9.0
2006-04-21,.RVOL,8.77
2006-04-24,.RVOL,8.75
2006-04-25,.RVOL,8.9
2006-04-26,.RVOL,8.94
2006-04-27,.RVOL,8.75
2006-04-28,.RVOL,8.4
2006-05-01,.RVOL,8.49
2006-05-02,.RVOL,8.62
2006-05-03,.RVOL,8.7
2006-05-04,.RVOL,8.54
2006-05-05,.RVOL,9.16
2006-05-08,.RVOL,9.14
2006-05-09,.RVOL,8.43
2006-05-10,.RVOL,8.44
2006-05-11,.RVOL,9.12
2006-05-12,.RVOL,9.93
2006-05-15,.RVOL,9.97
2006-05-16,.RVOL,9.96
2006-05-17,.RVOL,10.08
2006-05-18,.RVOL,10.32
2006-05-19,.RVOL,10.42
2006-05-22,.RVOL,10.47
2006-05-23,.RVOL,10.57
2006-05-24,.RVOL,10.44
2006-05-25,.RVOL,11.2
2006-05-26,.RVOL,11.28
2006-05-26,.RVOL,11.28
2006-05-30,.RVOL,12.43
2006-05-31,.RVOL,12.59
2006-06-01,.RVOL,13.11
2006-06-02,.RVOL,13.06
2006-06-05,.RVOL,14.28
2006-06-06,.RVOL,13.84
2006-06-07,.RVOL,14.0
2006-06-08,.RVOL,14.01
2006-06-09,.RVOL,14.12
2006-06-12,.RVOL,14.07
2006-06-13,.RVOL,13.97
2006-06-14,.RVOL,14.06
2006-06-15,.RVOL,15.79
2006-06-16,.RVOL,14.6
2006-06-19,.RVOL,14.77
2006-06-20,.RVOL,14.69
2006-06-21,.RVOL,14.97
2006-06-22,.RVOL,14.99
2006-06-23,.RVOL,14.99
2006-06-26,.RVOL,14.48
2006-06-27,.RVOL,14.69
2006-06-28,.RVOL,13.82
2006-06-29,.RVOL,15.46
2006-06-30,.RVOL,14.91
2006-07-03,.RVOL,15.06
2006-07-03,.RVOL,15.06
2006-07-05,.RVOL,14.04
2006-07-06,.RVOL,14.04
2006-07-07,.RVOL,14.05
2006-07-10,.RVOL,14.06
2006-07-11,.RVOL,13.99
2006-07-12,.RVOL,13.85
2006-07-13,.RVOL,14.15
2006-07-14,.RVOL,14.12
2006-07-17,.RVOL,12.16
2006-07-18,.RVOL,12.15
2006-07-19,.RVOL,13.28
2006-07-20,.RVOL,13.57
2006-07-21,.RVOL,13.4
2006-07-24,.RVOL,14.37
2006-07-25,.RVOL,14.53
2006-07-26,.RVOL,14.46
2006-07-27,.RVOL,14.21
2006-07-28,.RVOL,14.65
2006-07-31,.RVOL,12.68
2006-08-01,.RVOL,12.75
2006-08-02,.RVOL,12.67
2006-08-03,.RVOL,12.48
2006-08-04,.RVOL,12.47
2006-08-07,.RVOL,12.29
2006-08-08,.RVOL,12.33
2006-08-09,.RVOL,12.37
2006-08-10,.RVOL,11.87
2006-08-11,.RVOL,11.02
2006-08-14,.RVOL,10.92
2006-08-15,.RVOL,11.78
2006-08-16,.RVOL,12.06
2006-08-17,.RVOL,10.34
2006-08-18,.RVOL,10.03
2006-08-21,.RVOL,9.83
2006-08-22,.RVOL,8.16
2006-08-23,.RVOL,8.07
2006-08-24,.RVOL,8.11
2006-08-25,.RVOL,7.95
2006-08-28,.RVOL,7.14
2006-08-29,.RVOL,7.17
2006-08-30,.RVOL,7.03
2006-08-31,.RVOL,6.83
2006-09-01,.RVOL,7.05
2006-09-01,.RVOL,7.05
2006-09-05,.RVOL,7.1
2006-09-06,.RVOL,7.86
2006-09-07,.RVOL,7.94
2006-09-08,.RVOL,7.88
2006-09-11,.RVOL,7.74
2006-09-12,.RVOL,8.41
2006-09-13,.RVOL,8.48
2006-09-14,.RVOL,7.23
2006-09-15,.RVOL,6.8
2006-09-18,.RVOL,6.77
2006-09-19,.RVOL,6.73
2006-09-20,.RVOL,6.67
2006-09-21,.RVOL,6.94
2006-09-22,.RVOL,6.79
2006-09-25,.RVOL,7.49
2006-09-26,.RVOL,7.89
2006-09-27,.RVOL,7.69
2006-09-28,.RVOL,7.67
2006-09-29,.RVOL,7.69
2006-10-02,.RVOL,7.76
2006-10-03,.RVOL,7.59
2006-10-04,.RVOL,8.34
2006-10-05,.RVOL,7.64
2006-10-06,.RVOL,7.5
2006-10-09,.RVOL,7.41
2006-10-10,.RVOL,7.44
2006-10-11,.RVOL,6.6
2006-10-12,.RVOL,7.25
2006-10-13,.RVOL,7.26
2006-10-16,.RVOL,7.27
2006-10-17,.RVOL,7.35
2006-10-18,.RVOL,7.29
2006-10-19,.RVOL,7.31
2006-10-20,.RVOL,7.05
2006-10-23,.RVOL,7.34
2006-10-24,.RVOL,6.57
2006-10-25,.RVOL,6.17
2006-10-26,.RVOL,6.38
2006-10-27,.RVOL,6.85
2006-10-30,.RVOL,6.82
2006-10-31,.RVOL,6.75
2006-11-01,.RVOL,7.06
2006-11-02,.RVOL,6.11
2006-11-03,.RVOL,6.08
2006-11-06,.RVOL,7.13
2006-11-07,.RVOL,7.16
2006-11-08,.RVOL,7.16
2006-11-09,.RVOL,7.28
2006-11-10,.RVOL,6.51
2006-11-13,.RVOL,6.58
2006-11-14,.RVOL,6.85
2006-11-15,.RVOL,6.8
2006-11-16,.RVOL,6.83
2006-11-17,.RVOL,6.82
2006-11-20,.RVOL,6.82
2006-11-21,.RVOL,6.44
2006-11-22,.RVOL,6.48
2006-11-22,.RVOL,6.48
2006-11-24,.RVOL,6.52
2006-11-27,.RVOL,7.83
2006-11-28,.RVOL,7.54
2006-11-29,.RVOL,8.13
2006-11-30,.RVOL,8.13
2006-12-01,.RVOL,7.9
2006-12-04,.RVOL,8.5
2006-12-05,.RVOL,8.61
2006-12-06,.RVOL,7.74
2006-12-07,.RVOL,7.82
2006-12-08,.RVOL,7.8
2006-12-11,.RVOL,7.68
2006-12-12,.RVOL,7.68
2006-12-13,.RVOL,7.61
2006-12-14,.RVOL,7.84
2006-12-15,.RVOL,7.81
2006-12-18,.RVOL,7.83
2006-12-19,.RVOL,7.85
2006-12-20,.RVOL,7.87
2006-12-21,.RVOL,7.98
2006-12-22,.RVOL,8.13
2006-12-22,.RVOL,8.13
2006-12-26,.RVOL,8.18
2006-12-27,.RVOL,7.14
2006-12-28,.RVOL,7.07
2006-12-29,.RVOL,6.57
2006-12-29,.RVOL,6.57
2006-12-29,.RVOL,6.57
2007-01-03,.RVOL,6.57
2007-01-04,.RVOL,6.48
2007-01-05,.RVOL,6.01
2007-01-08,.RVOL,5.86
2007-01-09,.RVOL,5.85
2007-01-10,.RVOL,5.7
2007-01-11,.RVOL,6.14
2007-01-12,.RVOL,6.27
2007-01-12,.RVOL,6.27
2007-01-16,.RVOL,6.27
2007-01-17,.RVOL,6.27
2007-01-18,.RVOL,5.71
2007-01-19,.RVOL,5.82
2007-01-22,.RVOL,5.96
2007-01-23,.RVOL,6.01
2007-01-24,.RVOL,6.65
2007-01-25,.RVOL,7.53
2007-01-26,.RVOL,7.35
2007-01-29,.RVOL,7.2
2007-01-30,.RVOL,7.05
2007-01-31,.RVOL,7.4
2007-02-01,.RVOL,7.44
2007-02-02,.RVOL,7.46
2007-02-05,.RVOL,7.45
2007-02-06,.RVOL,7.18
2007-02-07,.RVOL,7.14
2007-02-08,.RVOL,7.14
2007-02-09,.RVOL,7.52
2007-02-12,.RVOL,7.22
2007-02-13,.RVOL,7.48
2007-02-14,.RVOL,7.87
2007-02-15,.RVOL,7.89
2007-02-16,.RVOL,7.79
2007-02-16,.RVOL,7.79
2007-02-20,.RVOL,7.79
2007-02-21,.RVOL,7.67
2007-02-22,.RVOL,7.6
2007-02-23,.RVOL,7.13
2007-02-26,.RVOL,6.04
2007-02-27,.RVOL,13.72
2007-02-28,.RVOL,13.81
2007-03-01,.RVOL,13.71
2007-03-02,.RVOL,14.0
2007-03-05,.RVOL,14.22
2007-03-06,.RVOL,14.93
2007-03-07,.RVOL,14.95
2007-03-08,.RVOL,15.13
2007-03-09,.RVOL,15.13
2007-03-12,.RVOL,15.17
2007-03-13,.RVOL,16.62
2007-03-14,.RVOL,16.75
2007-03-15,.RVOL,16.6
2007-03-16,.RVOL,16.47
2007-03-19,.RVOL,16.88
2007-03-20,.RVOL,17.01
2007-03-21,.RVOL,17.87
2007-03-22,.RVOL,17.86
2007-03-23,.RVOL,17.86
2007-03-26,.RVOL,17.82
2007-03-27,.RVOL,17.94
2007-03-28,.RVOL,13.35
2007-03-29,.RVOL,13.31
2007-03-30,.RVOL,13.3
2007-04-02,.RVOL,12.81
2007-04-03,.RVOL,12.76
2007-04-04,.RVOL,11.9
2007-04-05,.RVOL,11.94
2007-04-05,.RVOL,11.94
2007-04-09,.RVOL,11.72
2007-04-10,.RVOL,11.74
2007-04-11,.RVOL,11.91
2007-04-12,.RVOL,9.72
2007-04-13,.RVOL,9.52
2007-04-16,.RVOL,10.12
2007-04-17,.RVOL,10.06
2007-04-18,.RVOL,9.35
2007-04-19,.RVOL,9.1
2007-04-20,.RVOL,7.93
2007-04-23,.RVOL,7.95
2007-04-24,.RVOL,7.94
2007-04-25,.RVOL,8.55
2007-04-26,.RVOL,8.3
2007-04-27,.RVOL,7.78
2007-04-30,.RVOL,8.1
2007-05-01,.RVOL,8.13
2007-05-02,.RVOL,8.38
2007-05-03,.RVOL,7.99
2007-05-04,.RVOL,8.03
2007-05-07,.RVOL,7.99
2007-05-08,.RVOL,7.98
2007-05-09,.RVOL,8.01
2007-05-10,.RVOL,9.0
2007-05-11,.RVOL,9.36
2007-05-14,.RVOL,9.3
2007-05-15,.RVOL,8.58
2007-05-16,.RVOL,8.98
2007-05-17,.RVOL,8.98
2007-05-18,.RVOL,9.29
2007-05-21,.RVOL,8.66
2007-05-22,.RVOL,8.64
2007-05-23,.RVOL,8.67
2007-05-24,.RVOL,8.68
2007-05-25,.RVOL,8.85
2007-05-25,.RVOL,8.85
2007-05-29,.RVOL,8.88
2007-05-30,.RVOL,8.87
2007-05-31,.RVOL,8.84
2007-06-01,.RVOL,8.63
2007-06-04,.RVOL,8.55
2007-06-05,.RVOL,8.65
2007-06-06,.RVOL,9.13
2007-06-07,.RVOL,11.24
2007-06-08,.RVOL,11.84
2007-06-11,.RVOL,10.88
2007-06-12,.RVOL,10.97
2007-06-13,.RVOL,12.07
2007-06-14,.RVOL,12.18
2007-06-15,.RVOL,12.12
2007-06-18,.RVOL,12.11
2007-06-19,.RVOL,11.88
2007-06-20,.RVOL,12.9
2007-06-21,.RVOL,13.09
2007-06-22,.RVOL,13.74
2007-06-25,.RVOL,13.44
2007-06-26,.RVOL,13.37
2007-06-27,.RVOL,13.67
2007-06-28,.RVOL,13.42
2007-06-29,.RVOL,13.46
2007-07-02,.RVOL,14.04
2007-07-03,.RVOL,14.07
2007-07-03,.RVOL,14.07
2007-07-05,.RVOL,13.99
2007-07-06,.RVOL,13.69
2007-07-09,.RVOL,12.02
2007-07-10,.RVOL,12.39
2007-07-11,.RVOL,12.53
2007-07-12,.RVOL,13.61
2007-07-13,.RVOL,12.67
2007-07-16,.RVOL,12.57
2007-07-17,.RVOL,12.33
2007-07-18,.RVOL,12.36
2007-07-19,.RVOL,12.42
2007-07-20,.RVOL,12.07
2007-07-23,.RVOL,12.0
2007-07-24,.RVOL,13.0
2007-07-25,.RVOL,12.97
2007-07-26,.RVOL,14.81
2007-07-27,.RVOL,15.99
2007-07-30,.RVOL,16.4
2007-07-31,.RVOL,16.93
2007-08-01,.RVOL,16.62
2007-08-02,.RVOL,16.62
2007-08-03,.RVOL,18.98
2007-08-06,.RVOL,20.64
2007-08-07,.RVOL,20.76
2007-08-08,.RVOL,20.67
2007-08-09,.RVOL,22.59
2007-08-10,.RVOL,21.66
2007-08-13,.RVOL,21.64
2007-08-14,.RVOL,22.44
2007-08-15,.RVOL,23.12
2007-08-16,.RVOL,23.19
2007-08-17,.RVOL,24.56
2007-08-20,.RVOL,24.22
2007-08-21,.RVOL,24.16
2007-08-22,.RVOL,23.52
2007-08-23,.RVOL,23.49
2007-08-24,.RVOL,22.73
2007-08-27,.RVOL,21.97
2007-08-28,.RVOL,22.96
2007-08-29,.RVOL,23.61
2007-08-30,.RVOL,23.49
2007-08-31,.RVOL,23.68
2007-08-31,.RVOL,23.68
2007-09-04,.RVOL,22.22
2007-09-05,.RVOL,21.11
2007-09-06,.RVOL,21.06
2007-09-07,.RVOL,21.41
2007-09-10,.RVOL,19.29
2007-09-11,.RVOL,19.83
2007-09-12,.RVOL,19.82
2007-09-13,.RVOL,19.13
2007-09-14,.RVOL,18.3
2007-09-17,.RVOL,18.25
2007-09-18,.RVOL,18.79
2007-09-19,.RVOL,18.94
2007-09-20,.RVOL,19.07
2007-09-21,.RVOL,18.83
2007-09-24,.RVOL,18.9
2007-09-25,.RVOL,18.44
2007-09-26,.RVOL,18.21
2007-09-27,.RVOL,16.6
2007-09-28,.RVOL,15.12
2007-10-01,.RVOL,15.81
2007-10-02,.RVOL,15.47
2007-10-03,.RVOL,15.0
2007-10-04,.RVOL,14.37
2007-10-05,.RVOL,14.65
2007-10-08,.RVOL,13.41
2007-10-09,.RVOL,13.67
2007-10-10,.RVOL,12.9
2007-10-11,.RVOL,13.0
2007-10-12,.RVOL,12.75
2007-10-15,.RVOL,13.05
2007-10-16,.RVOL,13.12
2007-10-17,.RVOL,9.25
2007-10-18,.RVOL,8.93
2007-10-19,.RVOL,12.24
2007-10-22,.RVOL,12.17
2007-10-23,.RVOL,12.44
2007-10-24,.RVOL,12.47
2007-10-25,.RVOL,12.38
2007-10-26,.RVOL,13.22
2007-10-29,.RVOL,13.21
2007-10-30,.RVOL,12.49
2007-10-31,.RVOL,12.98
2007-11-01,.RVOL,15.74
2007-11-02,.RVOL,15.74
2007-11-05,.RVOL,15.54
2007-11-06,.RVOL,16.06
2007-11-07,.RVOL,18.92
2007-11-08,.RVOL,18.9
2007-11-09,.RVOL,19.56
2007-11-12,.RVOL,19.75
2007-11-13,.RVOL,21.94
2007-11-14,.RVOL,22.03
2007-11-15,.RVOL,22.43
2007-11-16,.RVOL,22.5
2007-11-19,.RVOL,21.55
2007-11-20,.RVOL,21.55
2007-11-21,.RVOL,22.12
2007-11-21,.RVOL,22.12
2007-11-23,.RVOL,22.77
2007-11-26,.RVOL,24.1
2007-11-27,.RVOL,24.23
2007-11-28,.RVOL,26.17
2007-11-29,.RVOL,26.1
2007-11-30,.RVOL,26.03
2007-12-03,.RVOL,24.53
2007-12-04,.RVOL,24.61
2007-12-05,.RVOL,25.07
2007-12-06,.RVOL,25.25
2007-12-07,.RVOL,23.04
2007-12-10,.RVOL,23.23
2007-12-11,.RVOL,24.32
2007-12-12,.RVOL,24.21
2007-12-13,.RVOL,22.07
2007-12-14,.RVOL,22.46
2007-12-17,.RVOL,22.65
2007-12-18,.RVOL,22.64
2007-12-19,.RVOL,21.91
2007-12-20,.RVOL,21.94
2007-12-21,.RVOL,22.2
2007-12-24,.RVOL,21.64
2007-12-24,.RVOL,21.64
2007-12-26,.RVOL,20.14
2007-12-27,.RVOL,20.01
2007-12-28,.RVOL,17.34
2007-12-31,.RVOL,17.53
2007-12-31,.RVOL,17.53
2008-01-02,.RVOL,17.9
2008-01-03,.RVOL,17.73
2008-01-04,.RVOL,19.61
2008-01-07,.RVOL,18.95
2008-01-08,.RVOL,19.42
2008-01-09,.RVOL,19.99
2008-01-10,.RVOL,19.92
2008-01-11,.RVOL,18.39
2008-01-14,.RVOL,18.63
2008-01-15,.RVOL,20.58
2008-01-16,.RVOL,20.05
2008-01-17,.RVOL,21.88
2008-01-18,.RVOL,21.86
2008-01-18,.RVOL,21.86
2008-01-22,.RVOL,22.17
2008-01-23,.RVOL,23.12
2008-01-24,.RVOL,22.37
2008-01-25,.RVOL,22.81
2008-01-28,.RVOL,23.55
2008-01-29,.RVOL,23.12
2008-01-30,.RVOL,23.19
2008-01-31,.RVOL,23.81
2008-02-01,.RVOL,23.74
2008-02-04,.RVOL,24.03
2008-02-05,.RVOL,24.93
2008-02-06,.RVOL,25.07
2008-02-07,.RVOL,24.32
2008-02-08,.RVOL,23.9
2008-02-11,.RVOL,23.86
2008-02-12,.RVOL,23.58
2008-02-13,.RVOL,23.67
2008-02-14,.RVOL,22.43
2008-02-15,.RVOL,22.34
2008-02-15,.RVOL,22.34
2008-02-19,.RVOL,19.9
2008-02-20,.RVOL,19.99
2008-02-21,.RVOL,20.11
2008-02-22,.RVOL,19.16
2008-02-25,.RVOL,19.32
2008-02-26,.RVOL,18.83
